path,split
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_061944_150_f002100_fc00480476.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_061944_155_f001050_fc00493055.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_061944_185_f000420_fc00574217.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_122047_016_f000630_fc00056867.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_122047_019_f000002_fc00064400.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_122047_019_f000632_fc00065030.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_122047_019_f000842_fc00065240.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_122047_019_f001682_fc00066080.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_142218_093_f000002_fc00265916.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_142218_093_f002102_fc00268016.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_015_f000632_fc00054518.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_015_f002522_fc00056408.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_016_f000210_fc00056819.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_016_f001470_fc00058079.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_016_f002520_fc00059129.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_023_f001262_fc00076925.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_023_f002312_fc00077975.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_185_f002100_fc00519446.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190312_162055_188_f002102_fc00527630.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190313_141226_004_f000421_fc00023906.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190313_141226_004_f000631_fc00024116.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190313_141226_004_f001261_fc00024746.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190316_074452_006_f001260_fc00035657.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XP_1554_20190324_175422_062_f002522_fc00307742.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ613_20190516_012055_038_f002311_fc00114965.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190502_000733_256_f000210_fc00711548.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190502_115816_068_f002102_fc00196823.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190502_194430_069_f000842_fc00190952.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190503_151010_121_f001052_fc00333482.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190503_151010_298_f000000_fc00815147.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190509_125926_022_f001472_fc00083780.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190509_125926_030_f000002_fc00104087.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190509_125926_030_f001052_fc00105137.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190509_125926_030_f002522_fc00106607.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190509_125926_031_f001050_fc00107855.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190509_125926_031_f001680_fc00108485.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190531_102230_042_f002312_fc00156089.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190601_123931_289_f000000_fc00793043.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190604_070834_251_f002101_fc00959225.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/LB-XZ_557_20190610_113626_030_f000631_fc00093134.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190419_090806_043__SVC3_f000360_fc00115028.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190425_000354_016__SVC3_f000000_fc00049034.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190427_031249_019__SVC3_f001442_fc00054203.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190429_171947_060__SVC3_f002611_fc00184388.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190430_010854_010__SVC3_f000947_fc00037292.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190430_010854_011__SVC3_f001982_fc00041027.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190430_010854_021__SVC3_f001892_fc00067940.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190506_094745_109__SVC3_f000855_fc00349523.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190507_215858_067__SVC3_f001981_fc00189449.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_000006_001__SVC3_f002700_fc00341381.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_000006_011__SVC3_f002295_fc00367979.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_000006_066__SVC3_f000720_fc00514916.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_000006_080__SVC3_f000317_fc00552317.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_025950_026__SVC3_f001170_fc00084167.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_025950_029__SVC3_f000497_fc00091595.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190508_193901_009__SVC3_f002297_fc00033404.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190509_000041_065__SVC3_f000857_fc00639299.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190511_000033_019__SVC3_f001847_fc00070325.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190511_000033_125__SVC3_f000002_fc00354709.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190511_000033_299__SVC3_f001035_fc00825590.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190511_104237_042__SVC3_f001081_fc00646310.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190511_135340_022__SVC3_f001440_fc00060119.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190511_135340_030__SVC3_f000676_fc00080957.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190513_000009_002__SVC3_f002611_fc01178156.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190513_184539_106__SVC3_f001712_fc00329720.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_004310_113__SVC3_f002250_fc00307130.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_004310_190__SVC3_f001260_fc00514058.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_052954_019__SVC3_f001171_fc00826442.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_052954_091__SVC3_f001082_fc01020770.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_052954_126__SVC3_f002520_fc01116716.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_052954_189__SVC3_f001215_fc01285526.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190514_182428_243__SVC3_f001576_fc00794669.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190515_000029_008__SVC3_f002475_fc01068296.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190515_000029_078__SVC3_f000272_fc01255112.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190515_154751_061__SVC3_f000002_fc00185175.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190516_000055_216__SVC3_f000587_fc01411709.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190518_143216_010__SVC3_f001982_fc00031295.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190519_163820_297__SVC3_f001351_fc00803429.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190519_163820_437__SVC3_f002072_fc01182182.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_053434_012__SVC3_f002341_fc00035063.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_053434_102__SVC3_f000361_fc00276107.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_053434_103__SVC3_f002475_fc00280922.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_145948_073__SVC3_f001531_fc00207974.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_221310_006__SVC3_f000045_fc00024062.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_221310_006__SVC3_f000180_fc00024197.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_221310_006__SVC3_f000315_fc00024332.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_221310_006__SVC3_f000855_fc00024872.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190520_221310_006__SVC3_f001080_fc00025097.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190521_000019_183__SVC3_f002025_fc00795620.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190521_121812_192__SVC3_f001711_fc00526277.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190522_224808_001__SVC3_f001395_fc00011495.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190524_005420_018__SVC3_f001531_fc00058241.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190525_014539_015__SVC3_f001802_fc00056594.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190525_014539_015__SVC3_f001937_fc00056729.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190525_014539_015__SVC3_f002072_fc00056864.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190525_014539_015__SVC3_f002432_fc00057224.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190525_014539_030__SVC3_f001036_fc00096332.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190531_050717_012__SVC3_f002521_fc00048269.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190604_224624_038__SVC3_f002612_fc00117764.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190607_202229_007__SVC3_f002386_fc00027200.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190608_000012_053__SVC3_f001622_fc00406373.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190609_011358_083__SVC3_f002610_fc00232457.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_000042_046__SVC3_f002430_fc00160268.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_010719_017__SVC3_f000542_fc00046667.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_010719_047__SVC3_f000721_fc00127853.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_181926_173__SVC3_f000541_fc00476771.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_213712_041__SVC3_f001080_fc00114269.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_213712_119__SVC3_f000002_fc00323812.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_213712_119__SVC3_f000270_fc00324080.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_213712_120__SVC3_f001802_fc00328313.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190613_213712_120__SVC3_f001982_fc00328493.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_009__SVC3_f002475_fc00418094.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_028__SVC3_f000991_fc00467915.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_047__SVC3_f000632_fc00518861.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_049__SVC3_f000046_fc00523676.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_049__SVC3_f001711_fc00525341.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_080__SVC3_f002612_fc00609950.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_095__SVC3_f001261_fc00649103.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_173__SVC3_f000046_fc00858509.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_173__SVC3_f000766_fc00859229.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_173__SVC3_f001081_fc00859544.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_000022_177__SVC3_f002340_fc00871604.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_063033_015__SVC3_f000137_fc00048236.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_063033_020__SVC3_f000002_fc00061602.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_063033_035__SVC3_f001801_fc00103904.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_063033_037__SVC3_f002520_fc00110024.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_063033_045__SVC3_f001486_fc00130592.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_165248_086__SVC3_f001260_fc00234011.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190614_202937_154__SVC3_f000857_fc00430748.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190617_011757_046__SVC3_f000407_fc00596549.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190620_170412_207__SVC3_f001080_fc00562751.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190621_201348_017__SVC3_f001621_fc00625130.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190622_085700_125__SVC3_f000002_fc00347520.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190623_054402_135__SVC3_f000002_fc00365811.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190624_185119_008__SVC3_f001261_fc00023312.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190624_215630_016__SVC3_f002522_fc00046133.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190624_215630_020__SVC3_f000541_fc00054953.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190624_215630_038__SVC3_f000901_fc00103919.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190625_063340_087__SVC3_f001785_fc00243200.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190625_063340_256__SVC3_f000946_fc00698708.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190626_062151_142__SVC3_f002295_fc00980009.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190626_062151_143__SVC3_f001982_fc00982397.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190626_165319_094__SVC3_f000002_fc00263235.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190626_214356_083__SVC3_f000540_fc00234878.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_000009_059__SVC3_f002117_fc00541586.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_013249_066__SVC3_f002070_fc00189656.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_013249_303__SVC3_f001441_fc00828992.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_013249_378__SVC3_f001306_fc01031378.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_013249_518__SVC3_f000002_fc01408113.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_171826_035__SVC3_f002117_fc00098300.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_171826_063__SVC3_f002431_fc00174221.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190627_171826_257__SVC3_f000227_fc00695870.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_000037_003__SVC3_f001620_fc01099604.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_000037_064__SVC3_f000542_fc01263242.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_062957_241__SVC3_f000002_fc00661893.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_191903_053__SVC3_f000767_fc00154994.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_191903_079__SVC3_f001396_fc00225830.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_224944_058__SVC3_f002072_fc00172208.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190628_224944_061__SVC3_f000181_fc00178418.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190629_015213_028__SVC3_f001262_fc00078662.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190701_223021_012__SVC3_f000451_fc00044414.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190702_215909_064__SVC3_f000901_fc00178568.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190703_000017_099__SVC3_f000092_fc00601694.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190705_173201_225__SVC3_f000270_fc00609758.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190705_173201_225__SVC3_f000360_fc00609848.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190705_173201_225__SVC3_f001350_fc00610838.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190705_173201_256__SVC3_f001440_fc00694637.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_000010_003__SVC3_f000902_fc01061336.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_000010_082__SVC3_f001397_fc01275152.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_000010_169__SVC3_f002252_fc01510931.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_000010_169__SVC3_f002522_fc01511201.png,eval
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_073233_022__SVC3_f000271_fc00061739.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_082124_184__SVC3_f001262_fc00502610.png,train
/shares/CC_v_Val_FV_Gen3_all/SemsegCrosswalkRestrictedArea/train_rgb/images/VB093_20190706_082124_184__SVC3_f001712_fc00503060.png,train
